image_path,label_path,condition,split
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000864_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000869_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000869_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000874_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000879_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000879_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000884_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000889_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000889_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000894_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000899_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000899_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000904_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000910_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000910_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000916_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000921_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000921_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000926_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000931_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000931_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000935_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000940_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000940_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000944_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000948_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000948_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000952_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000957_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000957_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000962_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_000982_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_000982_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001002_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001007_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_001007_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001011_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001015_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_001015_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001019_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001024_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_001024_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001029_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001033_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_001033_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001039_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001055_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GOPR0476/GOPR0476_frame_001055_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GOPR0476/GOPR0476_frame_001060_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000001_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000001_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000006_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000010_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000010_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000014_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000018_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000018_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000022_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000026_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000026_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000031_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000051_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000051_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000058_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000063_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000063_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000068_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000073_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000073_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000078_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000084_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000084_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000095_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000102_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000102_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000108_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000114_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000114_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000120_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000125_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000125_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000131_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000137_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000137_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000142_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000147_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000147_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000161_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000181_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000181_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000194_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000199_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000199_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000204_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000242_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP010476/GP010476_frame_000242_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP010476/GP010476_frame_000255_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000054_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000054_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000061_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000081_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000081_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000088_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000094_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000094_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000100_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000109_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000109_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000119_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000125_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000125_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000130_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000135_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000135_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000140_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000160_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000160_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000173_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000179_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000179_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000184_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000189_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000189_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000194_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000199_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000199_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000204_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000209_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val_ref/GP020475/GP020475_frame_000209_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/fog/val_ref/GP020475/GP020475_frame_000229_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000033_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000033_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000039_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000043_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000043_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000047_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000049_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000049_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000053_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000055_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000055_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000057_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000059_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000059_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000061_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000063_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000063_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000065_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000067_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000067_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000069_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000071_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000071_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000079_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000081_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000081_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000083_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000085_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000085_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000087_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000089_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000089_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000091_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000093_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000093_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000095_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000099_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000099_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000101_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000105_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000105_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000111_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000113_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000113_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000115_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000121_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000121_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000124_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000128_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000128_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000132_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000141_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000141_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000143_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000651_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000651_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000654_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000706_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000706_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000709_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000712_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000712_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000718_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000724_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000724_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000727_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000742_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000742_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000745_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000748_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000748_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000754_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000761_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000761_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000770_rgb_ref_anon.png,,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000774_rgb_ref_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val_ref/GOPR0351/GOPR0351_frame_000774_gt_ref_labelTrainIds.png,normal,val
/home/user/DATA/awseg/data/raw/rgb_anon/night/val_ref/GOPR0351/GOPR0351_frame_000809_rgb_ref_anon.png,,normal,val
